59;en;ruynes-en-margeride-15;Ruynes en Margeride (15);;
59;fr;ruynes-en-margeride-15;Ruynes en Margeride (15);;
59;nl;ruynes-en-margeride-15;Ruynes en Margeride (15);;
60;de;guerande-44;Guérande (44);;
60;en;guerande-44;Guérande (44);;
60;fr;guerande-44;Guérande (44);;
60;nl;guerande-44;Guérande (44);;
61;de;pornic-44;Pornic (44);;
61;en;pornic-44;Pornic (44);;
61;fr;pornic-44;Pornic (44);;
61;nl;pornic-44;Pornic (44);;
62;de;canet-de-salars-12;Canet de Salars (12);;
62;en;canet-de-salars-12;Canet de Salars (12);;
62;fr;canet-de-salars-12;Canet de Salars (12);;
62;nl;canet-de-salars-12;Canet de Salars (12);;
63;de;saint-hilaire-de-riez-85;Saint Hilaire de Riez (85);;
63;en;saint-hilaire-de-riez-85;Saint Hilaire de Riez (85);;
63;fr;saint-hilaire-de-riez-85;Saint Hilaire de Riez (85);;
63;nl;saint-hilaire-de-riez-85;Saint Hilaire de Riez (85);;
64;de;saint-gilles-croix-de-vie-85;Saint Gilles Croix de Vie (85);;
64;en;saint-gilles-croix-de-vie-85;Saint Gilles Croix de Vie (85);;
64;fr;saint-gilles-croix-de-vie-85;Saint Gilles Croix de Vie (85);;
64;nl;saint-gilles-croix-de-vie-85;Saint Gilles Croix de Vie (85);;
65;de;brem-sur-mer-85;Brem sur Mer (85);;
65;en;brem-sur-mer-85;Brem sur Mer (85);;
65;fr;brem-sur-mer-85;Brem sur Mer (85);;
65;nl;brem-sur-mer-85;Brem sur Mer (85);;
66;de;isigny-sur-mer-14;Isigny sur Mer (14);;
66;en;isigny-sur-mer-14;Isigny sur Mer (14);;
66;fr;isigny-sur-mer-14;Isigny sur Mer (14);;
66;nl;isigny-sur-mer-14;Isigny sur Mer (14);;
67;de;chatillon-en-diois-26;Chatillon en Diois (26);;
67;en;chatillon-en-diois-26;Chatillon en Diois (26);;
67;fr;chatillon-en-diois-26;Chatillon en Diois (26);;
67;nl;chatillon-en-diois-26;Chatillon en Diois (26);;
68;de;vogue-gare-07;Vögue Gare (07);;
68;en;vogue-gare-07;Vögue Gare (07);;
68;fr;vogue-gare-07;Vögue Gare (07);;
68;nl;vogue-gare-07;Vögue Gare (07);;
69;de;lagorce-vallon-pont-d-arc-07;Lagorce-Vallon Pont d'Arc (07);;
69;en;lagorce-vallon-pont-d-arc-07;Lagorce-Vallon Pont d'Arc (07);;
69;fr;lagorce-vallon-pont-d-arc-07;Lagorce-Vallon Pont d'Arc (07);;
69;nl;lagorce-vallon-pont-d-arc-07;Lagorce-Vallon Pont d'Arc (07);;
70;de;vallon-pont-d-arc-07;Vallon Pont d'Arc (07);;
70;en;vallon-pont-d-arc-07;Vallon Pont d'Arc (07);;
70;fr;vallon-pont-d-arc-07;Vallon Pont d'Arc (07);;
70;nl;vallon-pont-d-arc-07;Vallon Pont d'Arc (07);;
71;de;jard-sur-mer-85;Jard sur Mer (85);;
71;en;jard-sur-mer-85;Jard sur Mer (85);;
71;fr;jard-sur-mer-85;Jard sur Mer (85);;
71;nl;jard-sur-mer-85;Jard sur Mer (85);;
72;de;la-tranche-sur-mer-85;La Tranche sur Mer (85);;
72;en;la-tranche-sur-mer-85;La Tranche sur Mer (85);;
72;fr;la-tranche-sur-mer-85;La Tranche sur Mer (85);;
72;nl;la-tranche-sur-mer-85;La Tranche sur Mer (85);;
73;de;patornay-39;Patornay (39);;
73;en;patornay-39;Patornay (39);;
73;fr;patornay-39;Patornay (39);;
73;nl;patornay-39;Patornay (39);;
74;de;suevres-41;Suèvres (41);;
74;en;suevres-41;Suèvres (41);;
74;fr;suevres-41;Suèvres (41);;
74;nl;suevres-41;Suèvres (41);;
75;de;ax-les-thermes-09;Ax les Thermes (09);;
75;en;ax-les-thermes-09;Ax les Thermes (09);;
75;fr;ax-les-thermes-09;Ax les Thermes (09);;
75;nl;ax-les-thermes-09;Ax les Thermes (09);;
76;de;thoux-32;Thoux (32);;
76;en;thoux-32;Thoux (32);;
76;fr;thoux-32;Thoux (32);;
76;nl;thoux-32;Thoux (32);;
77;de;olonne-sur-mer-85;Olonne sur Mer (85);;
77;en;olonne-sur-mer-85;Olonne sur Mer (85);;
77;fr;olonne-sur-mer-85;Olonne sur Mer (85);;
77;nl;olonne-sur-mer-85;Olonne sur Mer (85);;
78;de;ruoms-07;Ruoms (07);;
78;en;ruoms-07;Ruoms (07);;
78;fr;ruoms-07;Ruoms (07);;
78;nl;ruoms-07;Ruoms (07);;
79;de;talmont-saint-hilaire-85;Talmont Saint Hilaire (85);;
79;en;talmont-saint-hilaire-85;Talmont Saint Hilaire (85);;
79;fr;talmont-saint-hilaire-85;Talmont Saint Hilaire (85);;
79;nl;talmont-saint-hilaire-85;Talmont Saint Hilaire (85);;
80;de;lathuile-74;Lathuile (74);;
80;en;lathuile-74;Lathuile (74);;
80;fr;lathuile-74;Lathuile (74);;
80;nl;lathuile-74;Lathuile (74);;
81;de;doussard-74;Doussard (74);;
81;en;doussard-74;Doussard (74);;
81;fr;doussard-74;Doussard (74);;
81;nl;doussard-74;Doussard (74);;
82;de;wattwiller-68;Wattwiller (68);;
82;en;wattwiller-68;Wattwiller (68);;
82;fr;wattwiller-68;Wattwiller (68);;
82;nl;wattwiller-68;Wattwiller (68);;
83;de;puilboreau-17;Puilboreau (17);;
83;en;puilboreau-17;Puilboreau (17);;
83;fr;puilboreau-17;Puilboreau (17);;
83;nl;puilboreau-17;Puilboreau (17);;
84;de;saint-denis-d-oleron-17;Saint Denis d'Oléron (17);;
84;en;saint-denis-d-oleron-17;Saint Denis d'Oléron (17);;
84;fr;saint-denis-d-oleron-17;Saint Denis d'Oléron (17);;
84;nl;saint-denis-d-oleron-17;Saint Denis d'Oléron (17);;
85;de;saint-georges-d-oleron-17;Saint Georges d'Oléron (17);;
85;en;saint-georges-d-oleron-17;Saint Georges d'Oléron (17);;
85;fr;saint-georges-d-oleron-17;Saint Georges d'Oléron (17);;
85;nl;saint-georges-d-oleron-17;Saint Georges d'Oléron (17);;
86;de;chatelaillon-plage-17;Chatelaillon Plage (17);;
86;en;chatelaillon-plage-17;Chatelaillon Plage (17);;
86;fr;chatelaillon-plage-17;Chatelaillon Plage (17);;
86;nl;chatelaillon-plage-17;Chatelaillon Plage (17);;
87;de;les-mathes-17;Les Mathes (17);;
87;en;les-mathes-17;Les Mathes (17);;
87;fr;les-mathes-17;Les Mathes (17);;
87;nl;les-mathes-17;Les Mathes (17);;
88;de;hourtin-plage-33;Hourtin Plage (33);;
88;en;hourtin-plage-33;Hourtin Plage (33);;
88;fr;hourtin-plage-33;Hourtin Plage (33);;
88;nl;hourtin-plage-33;Hourtin Plage (33);;
89;de;lege-cap-ferret-33;Lège Cap Ferret (33);;
89;en;lege-cap-ferret-33;Lège Cap Ferret (33);;
89;fr;lege-cap-ferret-33;Lège Cap Ferret (33);;
89;nl;lege-cap-ferret-33;Lège Cap Ferret (33);;
90;de;biscarrosse-40;Biscarrosse (40);;
90;en;biscarrosse-40;Biscarrosse (40);;
90;fr;biscarrosse-40;Biscarrosse (40);;
90;nl;biscarrosse-40;Biscarrosse (40);;
91;de;aureilhan-40;Aureilhan (40);;
91;en;aureilhan-40;Aureilhan (40);;
91;fr;aureilhan-40;Aureilhan (40);;
91;nl;aureilhan-40;Aureilhan (40);;
92;de;vielle-saint-girons-40;Vielle Saint Girons (40);;
92;en;vielle-saint-girons-40;Vielle Saint Girons (40);;
92;fr;vielle-saint-girons-40;Vielle Saint Girons (40);;
92;nl;vielle-saint-girons-40;Vielle Saint Girons (40);;
93;de;azur-40;Azur (40);;
93;en;azur-40;Azur (40);;
93;fr;azur-40;Azur (40);;
93;nl;azur-40;Azur (40);;
94;de;loix-en-re-17;Loix en Ré (17);;
94;en;loix-en-re-17;Loix en Ré (17);;
94;fr;loix-en-re-17;Loix en Ré (17);;
94;nl;loix-en-re-17;Loix en Ré (17);;
95;de;boyardville-17;Boyardville (17);;
95;en;boyardville-17;Boyardville (17);;
95;fr;boyardville-17;Boyardville (17);;
95;nl;boyardville-17;Boyardville (17);;
96;de;saint-laurent-de-la-pree-17;Saint Laurent de la Prée (17);;
96;en;saint-laurent-de-la-pree-17;Saint Laurent de la Prée (17);;
96;fr;saint-laurent-de-la-pree-17;Saint Laurent de la Prée (17);;
96;nl;saint-laurent-de-la-pree-17;Saint Laurent de la Prée (17);;
97;de;soulac-33;Soulac (33);;
97;en;soulac-33;Soulac (33);;
97;fr;soulac-33;Soulac (33);;
97;nl;soulac-33;Soulac (33);;
98;de;lacanau-33;Lacanau (33);;
98;en;lacanau-33;Lacanau (33);;
98;fr;lacanau-33;Lacanau (33);;
98;nl;lacanau-33;Lacanau (33);;
99;de;sanguinet-40;Sanguinet (40);;
99;en;sanguinet-40;Sanguinet (40);;
99;fr;sanguinet-40;Sanguinet (40);;
99;nl;sanguinet-40;Sanguinet (40);;
100;de;mezos-40;Mézos (40);;
100;en;mezos-40;Mézos (40);;
100;fr;mezos-40;Mézos (40);;
100;nl;mezos-40;Mézos (40);;
101;de;lit-et-mixe-40;Lit et Mixe (40);;
101;en;lit-et-mixe-40;Lit et Mixe (40);;
101;fr;lit-et-mixe-40;Lit et Mixe (40);;
101;nl;lit-et-mixe-40;Lit et Mixe (40);;
102;de;messanges-40;Messanges (40);;
102;en;messanges-40;Messanges (40);;
102;fr;messanges-40;Messanges (40);;
102;nl;messanges-40;Messanges (40);;
103;de;seignosse-40;Seignosse (40);;
103;en;seignosse-40;Seignosse (40);;
103;fr;seignosse-40;Seignosse (40);;
103;nl;seignosse-40;Seignosse (40);;
104;de;bidart-64;Bidart (64);;
104;en;bidart-64;Bidart (64);;
104;fr;bidart-64;Bidart (64);;
104;nl;bidart-64;Bidart (64);;
105;de;carsac-aillac-24;Carsac Aillac (24);;
105;en;carsac-aillac-24;Carsac Aillac (24);;
105;fr;carsac-aillac-24;Carsac Aillac (24);;
105;nl;carsac-aillac-24;Carsac Aillac (24);;
106;de;sigean-11;Sigean (11);;
106;en;sigean-11;Sigean (11);;
106;fr;sigean-11;Sigean (11);;
106;nl;sigean-11;Sigean (11);;
107;de;marina-di-bibbona;Marina Di Bibbona;;
107;en;marina-di-bibbona;Marina Di Bibbona;;
107;fr;marina-di-bibbona;Marina Di Bibbona;;
107;nl;marina-di-bibbona;Marina Di Bibbona;;
108;de;platja-de-pals;Platja de Pals;;
108;en;platja-de-pals;Platja de Pals;;
108;fr;platja-de-pals;Platja de Pals;;
108;nl;platja-de-pals;Platja de Pals;;
109;de;plescop-56;Plescop (56);;
109;en;plescop-56;Plescop (56);;
109;fr;plescop-56;Plescop (56);;
109;nl;plescop-56;Plescop (56);;
110;de;plouescat-29;Plouescat (29);;
110;en;plouescat-29;Plouescat (29);;
110;fr;plouescat-29;Plouescat (29);;
110;nl;plouescat-29;Plouescat (29);;
111;de;saint-clement-des-baleines-17;Saint Clément des Baleines (17);;
111;en;saint-clement-des-baleines-17;Saint Clément des Baleines (17);;
111;fr;saint-clement-des-baleines-17;Saint Clément des Baleines (17);;
111;nl;saint-clement-des-baleines-17;Saint Clément des Baleines (17);;
112;de;pyla-sur-mer;Pyla sur Mer;;
112;en;pyla-sur-mer;Pyla sur Mer;;
112;fr;pyla-sur-mer;Pyla sur Mer;;
112;nl;pyla-sur-mer;Pyla sur Mer;;
113;de;sete-34;Sète (34);;
113;en;sete-34;Sète (34);;
113;fr;sete-34;Sète (34);;
113;nl;sete-34;Sète (34);;
114;de;claouey;Claouey;;
114;en;claouey;Claouey;;
114;fr;claouey;Claouey;;
114;nl;claouey;Claouey;;
115;de;castellare-di-casinca-2b;Castellare Di Casinca (2B);;
115;en;castellare-di-casinca-2b;Castellare Di Casinca (2B);;
115;fr;castellare-di-casinca-2b;Castellare Di Casinca (2B);;
115;nl;castellare-di-casinca-2b;Castellare Di Casinca (2B);;
116;de;auberville-14;Auberville (14);;
116;en;auberville-14;Auberville (14);;
116;fr;auberville-14;Auberville (14);;
116;nl;auberville-14;Auberville (14);;
117;de;colombiers-34;Colombiers (34);;
117;en;colombiers-34;Colombiers (34);;
117;fr;colombiers-34;Colombiers (34);;
117;nl;colombiers-34;Colombiers (34);;
118;de;egletons-19;Egletons (19);;
118;en;egletons-19;Egletons (19);;
118;fr;egletons-19;Egletons (19);;
118;nl;egletons-19;Egletons (19);;
119;de;chevilly-larue-94;Chevilly-Larue (94);;
119;en;chevilly-larue-94;Chevilly-Larue (94);;
119;fr;chevilly-larue-94;Chevilly-Larue (94);;
119;nl;chevilly-larue-94;Chevilly-Larue (94);;
120;de;camiers-62;Camiers (62);;
120;en;camiers-62;Camiers (62);;
120;fr;camiers-62;Camiers (62);;
120;nl;camiers-62;Camiers (62);;
121;de;saint-yvi-29;Saint Yvi (29);;
121;en;saint-yvi-29;Saint Yvi (29);;
121;fr;saint-yvi-29;Saint Yvi (29);;
121;nl;saint-yvi-29;Saint Yvi (29);;
122;de;touquin-77;Touquin (77);;
122;en;touquin-77;Touquin (77);;
122;fr;touquin-77;Touquin (77);;
122;nl;touquin-77;Touquin (77);;
123;de;montagnac-montpezat-04;Montagnac-Montpezat (04);;
123;en;montagnac-montpezat-04;Montagnac-Montpezat (04);;
123;fr;montagnac-montpezat-04;Montagnac-Montpezat (04);;
123;nl;montagnac-montpezat-04;Montagnac-Montpezat (04);;
124;de;saint-christol-34;Saint Christol (34);;
124;en;saint-christol-34;Saint Christol (34);;
124;fr;saint-christol-34;Saint Christol (34);;
124;nl;saint-christol-34;Saint Christol (34);;
125;de;signes-83;Signes (83);;
125;en;signes-83;Signes (83);;
125;fr;signes-83;Signes (83);;
125;nl;signes-83;Signes (83);;
126;de;fabregues-34;Fabrègues (34);;
126;en;fabregues-34;Fabrègues (34);;
126;fr;fabregues-34;Fabrègues (34);;
126;nl;fabregues-34;Fabrègues (34);;
127;de;beziers-34;Béziers (34);;
127;en;beziers-34;Béziers (34);;
127;fr;beziers-34;Béziers (34);;
127;nl;beziers-34;Béziers (34);;
128;de;castries-34;Castries (34);;
128;en;castries-34;Castries (34);;
128;fr;castries-34;Castries (34);;
128;nl;castries-34;Castries (34);;
129;de;les-angles-66;Les Angles (66);;
129;en;les-angles-66;Les Angles (66);;
129;fr;les-angles-66;Les Angles (66);;
129;nl;les-angles-66;Les Angles (66);;
130;de;aubignan-84;Aubignan (84);;
130;en;aubignan-84;Aubignan (84);;
130;fr;aubignan-84;Aubignan (84);;
130;nl;aubignan-84;Aubignan (84);;
131;de;grandcamp-maisy-14;Grandcamp-Maisy (14);;
131;en;grandcamp-maisy-14;Grandcamp-Maisy (14);;
131;fr;grandcamp-maisy-14;Grandcamp-Maisy (14);;
131;nl;grandcamp-maisy-14;Grandcamp-Maisy (14);;
132;de;munster;Munster;;
132;en;munster;Munster;;
132;fr;munster;Munster;;
132;nl;munster;Munster;;
133;de;trogues-37;Trogues (37);;
133;en;trogues-37;Trogues (37);;
133;fr;trogues-37;Trogues (37);;
133;nl;trogues-37;Trogues (37);;
134;de;thonon-les-bains-74;Thonon les bains (74);;
134;en;thonon-les-bains-74;Thonon les bains (74);;
134;fr;thonon-les-bains-74;Thonon les bains (74);;
134;nl;thonon-les-bains-74;Thonon les bains (74);;
135;de;ondres-40;Ondres (40);;
135;en;ondres-40;Ondres (40);;
135;fr;ondres-40;Ondres (40);;
135;nl;ondres-40;Ondres (40);;
136;de;marigny-39;Marigny (39);;
136;en;marigny-39;Marigny (39);;
136;fr;marigny-39;Marigny (39);;
136;nl;marigny-39;Marigny (39);;
137;de;villecroze-83;Villecroze (83);;
137;en;villecroze-83;Villecroze (83);;
137;fr;villecroze-83;Villecroze (83);;
137;nl;villecroze-83;Villecroze (83);;
138;de;passy-74;Passy (74);;
138;en;passy-74;Passy (74);;
138;fr;passy-74;Passy (74);;
138;nl;passy-74;Passy (74);;
139;de;carnac-56;Carnac (56);;
139;en;carnac-56;Carnac (56);;
139;fr;carnac-56;Carnac (56);;
139;nl;carnac-56;Carnac (56);;
140;de;st-cyprien-66;St Cyprien (66);;
140;en;st-cyprien-66;St Cyprien (66);;
140;fr;st-cyprien-66;St Cyprien (66);;
140;nl;st-cyprien-66;St Cyprien (66);;
141;de;frejus-83;Fréjus (83);;
141;en;frejus-83;Fréjus (83);;
141;fr;frejus-83;Fréjus (83);;
141;nl;frejus-83;Fréjus (83);;
142;de;saint-cast-22;Saint Cast (22);;
142;en;saint-cast-22;Saint Cast (22);;
142;fr;saint-cast-22;Saint Cast (22);;
142;nl;saint-cast-22;Saint Cast (22);;
143;de;latour-bas-elne-66;Latour-Bas-Elne (66);;
143;en;latour-bas-elne-66;Latour-Bas-Elne (66);;
143;fr;latour-bas-elne-66;Latour-Bas-Elne (66);;
143;nl;latour-bas-elne-66;Latour-Bas-Elne (66);;
144;de;le-cannet-06;Le Cannet (06);;
144;en;le-cannet-06;Le Cannet (06);;
144;fr;le-cannet-06;Le Cannet (06);;
144;nl;le-cannet-06;Le Cannet (06);;
